"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"cassini:CIRS_Specific_Attributes:1      ","Class","CIRS_Specific_Attributes","1.0.0.0","cassini","The CIRS Specific Attributes class provides local attributes used by CIRS observations and derived products.","atm","","","","","","","","","","",""
"cassini:CIRS_Specific_Attributes:2       cassini:mission_phase_name:1            ","Attribute","mission_phase_name","n/a","cassini","The mission_phase_name identifies a time period within the mission.","atm","ASCII_Short_String_Preserved","0","*","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:CIRS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Launch","Value","Launch","","","1997-10-15 to 1997-10-17"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:INSTRUMENT CHECKOUT ","Value","INSTRUMENT CHECKOUT 2","","","2000-05-06 to 2000-11-05"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:JUPITER CRUISE","Value","JUPITER CRUISE","","","2000-11-05 to 2001-04-30"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:JUPITER ENCOUNTER","Value","JUPITER ENCOUNTER","","","2000-12-30"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:QUIET CRUISE","Value","QUIET CRUISE","","","2001-04-30 to 2002-07-08"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SCIENCE CRUISE","Value","SCIENCE CRUISE","","","2002-07-08 to 2004-06-10"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SCIENCE_CRUISE","Value","SCIENCE_CRUISE","","","2002-07-08 to 2004-06-10"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SPACE SCIENCE","Value","SPACE SCIENCE","","","2002-07-08 to 2004-01-11"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SPACE_SCIENCE","Value","SPACE_SCIENCE","","","2002-07-08 to 2004-01-11"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:APPROACH SCIENCE","Value","APPROACH SCIENCE","","","2004-01-12 to 2004-06-10"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:APPROACH_SCIENCE","Value","APPROACH_SCIENCE","","","2004-01-12 to 2004-06-10"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TOUR PRE-HUYGENS","Value","TOUR PRE-HUYGENS","","","2004-06-11 to 2004-12-24"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:PHOEBE ENCOUNTER","Value","PHOEBE ENCOUNTER","","","2004-06-11"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SATURN ORBIT INSERTI","Value","SATURN ORBIT INSERTION","","","2004-07-01"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TITAN A ENCOUNTER","Value","TITAN A ENCOUNTER","","","2004-10-26"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TITAN B ENCOUNTER","Value","TITAN B ENCOUNTER","","","2004-12-13"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:HUYGENS DESCENT","Value","HUYGENS DESCENT","","","2004-12-24 to 2005-01-14"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:HUYGENS PROBE SEPARA","Value","HUYGENS PROBE SEPARATION","","","2004-12-24"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TITAN C HUYGENS","Value","TITAN C HUYGENS","","","2005-01-14"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TOUR","Value","TOUR","","","2005-01-14 to 2008-06-30"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EQUINOX MISSION","Value","EQUINOX MISSION","","","2008-07-01 to 2010-09-29"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EXTENDED MISSION","Value","EXTENDED MISSION","","","2008-07-01 to 2010-09-29"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:XM","Value","XM","","","2008-07-01 to 2010-09-29"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SOLSTICE MISSION","Value","SOLSTICE MISSION","","","2010-09-30 to 2017-09-15"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EXTENDED-EXTENDED MI","Value","EXTENDED-EXTENDED MISSION","","","2010-09-30 to 2017-09-15"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:XXM","Value","XXM","","","2010-09-30 to 2017-09-15"
"cassini:VIMS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:PROXIMAL ORBITS","Value","PROXIMAL ORBITS","","","2017-04-22 to 2017-09-15"
"cassini:VIMS_Specific_Attributes:2       cassini:spacecraft_clock_count_partition:1","Attribute","spacecraft_clock_count_partition","n/a","cassini","The spacecraft_clock_count_partition element indicates the clock partition active for spacecraft_clock_start_count and spacecraft_clock_stop_count elements.","atm","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cassini:VIMS_Specific_Attributes:2       cassini:spacecraft_clock_start_count:1  ","Attribute","spacecraft_clock_start_count","n/a","cassini","The spacecraft_clock_start_count attribute provides the value of the spacecraft clock at the actual start of image acquisition. There may be small inconsistencies with start_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:VIMS_Specific_Attributes:2       cassini:spacecraft_clock_stop_count:1   ","Attribute","spacecraft_clock_stop_count","n/a","cassini","The spacecraft_clock_stop_count attribute provides the value of the spacecraft clock at the actual end of image acquisition. There may be small inconsistencies with stop_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter. A value of 9999999999.99 indicates the information was not provided in the PDS3 label or index.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:VIMS_Specific_Attributes:2       cassini:limitations:1                   ","Attribute","limitations","n/a","cassini","The limitation element repeats the content of the DESCRIPTION keyword in the PDS3 label. It proivdes known limitations of the data file (e.g., missing lines), as determined on the ground by IO validation and reconciliation software. A value of N/A indicates the software did not identify any issues. ","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:VIMS_Specific_Attributes:2       cassini:antiblooming_state_flag:1       ","Attribute","antiblooming_state_flag","n/a","cassini","The antiblooming_state_flag element indicates whether antiblooming was used for this image. Blooming occurs when photons from an individual cell in a CCD array overflow into surrounding cells. Antiblooming measures are used to either prevent or correct for this effect.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:1 ","Attribute","background_sampling_frequency","n/a","cassini","The background_sampling_frequency element is used by VIMS. It identifies the number of lines between background samples. ","atm","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:0","Value","0","","","This value appears in some PDS3 labels but is not explained in the documentation. "
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:1","Value","1","","","There is 1 line between background samples."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:2","Value","2","","","There are 2 lines between background samples."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:4","Value","4","","","There are 4 lines between background samples."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:8","Value","8","","","There are 8 lines between background samples."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:16","Value","16","","","There are 16 lines between background samples."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:32","Value","32","","","There are 32 lines between background samples."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_frequency:2  Value:64","Value","64","","","There are 64 lines between background samples."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_ir:1","Attribute","background_sampling_mode_id_ir","n/a","cassini","The background_sampling_mode_id_ir element is a VIMS attribute which indicates the background sampling mode for the IR channel. If background sampling is turned on, one, two, or four samples can be averaged for each background point. ","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_ir:2 Value:NOBACK","Value","NOBACK","","","IR background sampling was turned off."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_ir:2 Value:SINGLE","Value","SINGLE","","","Each background point is based on one sample."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_ir:2 Value:AVG2","Value","AVG2","","","Each background point is the average of two samples. "
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_ir:2 Value:AVG4","Value","AVG4","","","Each background point is the average of four samples. "
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_ir:2 Value:N/A","Value","N/A","","","The visual channel was powered off."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_ir:2 Value:Not applicable","Value","Not applicable","","","The visual channel was powered off."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_vis:1","Attribute","background_sampling_mode_id_vis","n/a","cassini","The background_sampling_mode_id_vis element is a VIMS attribute which indicates the spatial resolution of the visual channel. ","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_vis:2 Value:NORMAL","Value","NORMAL","","","Background subtraction of normally acquired background values has been performed. "
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_vis:2 Value:ZERO_SUB","Value","ZERO_SUB","","","No visual background data was acquired. In this case the value zero was used as the visual background data value. "
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_vis:2 Value:N/A","Value","N/A","","","The visual channel was powered off."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_vis:2 Value:Not applicable","Value","Not applicable","","","The visual channel was powered off."
"cassini:VIMS_Specific_Attributes:2       cassini:background_sampling_mode_id_vis:2 Value:Information not prov","Value","Information not provided","","","The Information not provided in the original PDS3 label."
"cassini:VIMS_Specific_Attributes:2       cassini:bias_state_id:1                 ","Attribute","bias_state_id","n/a","cassini","The bias_state_id element identifies the bias state of the infrared channel of the VIMS instrument. ","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
